An,Ag,As,q
5.529018901890e-01,1.454886299634e-01,5.598100095467e-01,3.847792158656e+00
5.530018001800e-01,1.455149199218e-01,5.599053643506e-01,3.847752276202e+00
5.531017101710e-01,1.455412098803e-01,5.600007237819e-01,3.847712439952e+00
5.532016201620e-01,1.455674998387e-01,5.600960878417e-01,3.847672649887e+00
5.533015301530e-01,1.455937897971e-01,5.601914565310e-01,3.847632905989e+00
5.534014401440e-01,1.456200797556e-01,5.602868298507e-01,3.847593208239e+00
5.535013501350e-01,1.456463697140e-01,5.603822078018e-01,3.847553556620e+00
5.536012601260e-01,1.456726596724e-01,5.604775903854e-01,3.847513951113e+00
5.537011701170e-01,1.456989496308e-01,5.605729776023e-01,3.847474391700e+00
5.538010801080e-01,1.457252395893e-01,5.606683694537e-01,3.847434878364e+00
5.539009900990e-01,1.457515295477e-01,5.607637659405e-01,3.847395411085e+00
5.540009000900e-01,1.457778195061e-01,5.608591670636e-01,3.847355989846e+00
5.541008100810e-01,1.458041094646e-01,5.609545728242e-01,3.847316614629e+00
5.542007200720e-01,1.458303994230e-01,5.610499832231e-01,3.847277285415e+00
5.543006300630e-01,1.458566893814e-01,5.611453982614e-01,3.847238002187e+00
5.544005400540e-01,1.458829793399e-01,5.612408179401e-01,3.847198764926e+00
5.545004500450e-01,1.459092692983e-01,5.613362422601e-01,3.847159573615e+00
5.546003600360e-01,1.459355592567e-01,5.614316712225e-01,3.847120428235e+00
5.547002700270e-01,1.459618492152e-01,5.615271048282e-01,3.847081328768e+00
5.548001800180e-01,1.459881391736e-01,5.616225430782e-01,3.847042275197e+00
5.549000900090e-01,1.460144291320e-01,5.617179859736e-01,3.847003267504e+00
5.550000000000e-01,1.460407190905e-01,5.618134335153e-01,3.846964305669e+00
5.550999099910e-01,1.460670090489e-01,5.619088857043e-01,3.846925389676e+00
5.551998199820e-01,1.460932990073e-01,5.620043425416e-01,3.846886519507e+00
5.552997299730e-01,1.461195889658e-01,5.620998040282e-01,3.846847695143e+00
5.553996399640e-01,1.461458789242e-01,5.621952701652e-01,3.846808916567e+00
5.554995499550e-01,1.461721688826e-01,5.622907409534e-01,3.846770183761e+00
5.555994599460e-01,1.461984588411e-01,5.623862163938e-01,3.846731496706e+00
5.556993699370e-01,1.462247487995e-01,5.624816964876e-01,3.846692855386e+00
5.557992799280e-01,1.462510387579e-01,5.625771812356e-01,3.846654259781e+00
5.558991899190e-01,1.462773287164e-01,5.626726706389e-01,3.846615709875e+00
5.559990999100e-01,1.463036186748e-01,5.627681646984e-01,3.846577205649e+00
5.560990099010e-01,1.463299086332e-01,5.628636634152e-01,3.846538747086e+00
5.561989198920e-01,1.463561985917e-01,5.629591667903e-01,3.846500334168e+00
5.562988298830e-01,1.463824885501e-01,5.630546748246e-01,3.846461966876e+00
5.563987398740e-01,1.464087785085e-01,5.631501875191e-01,3.846423645194e+00
5.564986498650e-01,1.464350684669e-01,5.632457048748e-01,3.846385369103e+00
5.565985598560e-01,1.464613584254e-01,5.633412268928e-01,3.846347138585e+00
5.566984698470e-01,1.464876483838e-01,5.634367535739e-01,3.846308953624e+00
5.567983798380e-01,1.465139383422e-01,5.635322849193e-01,3.846270814200e+00
5.568982898290e-01,1.465402283007e-01,5.636278209299e-01,3.846232720297e+00
5.569981998200e-01,1.465665182591e-01,5.637233616067e-01,3.846194671897e+00
5.570981098110e-01,1.465928082175e-01,5.638189069507e-01,3.846156668982e+00
5.571980198020e-01,1.466190981760e-01,5.639144569629e-01,3.846118711534e+00
5.572979297930e-01,1.466453881344e-01,5.640100116442e-01,3.846080799536e+00
5.573978397840e-01,1.466716780928e-01,5.641055709957e-01,3.846042932970e+00
5.574977497750e-01,1.466979680513e-01,5.642011350184e-01,3.846005111818e+00
5.575976597660e-01,1.467242580097e-01,5.642967037133e-01,3.845967336062e+00
5.576975697570e-01,1.467505479681e-01,5.643922770814e-01,3.845929605686e+00
5.577974797480e-01,1.467768379266e-01,5.644878551235e-01,3.845891920672e+00
5.578973897390e-01,1.468031278850e-01,5.645834378409e-01,3.845854281001e+00
5.579972997300e-01,1.468294178434e-01,5.646790252344e-01,3.845816686657e+00
5.580972097210e-01,1.468557078019e-01,5.647746173050e-01,3.845779137621e+00
5.581971197120e-01,1.468819977603e-01,5.648702140538e-01,3.845741633877e+00
5.582970297030e-01,1.469082877187e-01,5.649658154817e-01,3.845704175407e+00
5.583969396940e-01,1.469345776772e-01,5.650614215898e-01,3.845666762192e+00
5.584968496850e-01,1.469608676356e-01,5.651570323790e-01,3.845629394216e+00
5.585967596760e-01,1.469871575940e-01,5.652526478503e-01,3.845592071462e+00
5.586966696670e-01,1.470134475525e-01,5.653482680047e-01,3.845554793911e+00
5.587965796580e-01,1.470397375109e-01,5.654438928432e-01,3.845517561546e+00
5.588964896490e-01,1.470660274693e-01,5.655395223668e-01,3.845480374350e+00
5.589963996400e-01,1.470923174278e-01,5.656351565766e-01,3.845443232305e+00
5.590963096310e-01,1.471186073862e-01,5.657307954734e-01,3.845406135394e+00
5.591962196220e-01,1.471448973446e-01,5.658264390584e-01,3.845369083599e+00
5.592961296130e-01,1.471711873030e-01,5.659220873324e-01,3.845332076904e+00
5.593960396040e-01,1.471974772615e-01,5.660177402966e-01,3.845295115290e+00
5.594959495950e-01,1.472237672199e-01,5.661133979518e-01,3.845258198740e+00
5.595958595860e-01,1.472500571783e-01,5.662090602991e-01,3.845221327237e+00
5.596957695770e-01,1.472763471368e-01,5.663047273395e-01,3.845184500764e+00
5.597956795680e-01,1.473026370952e-01,5.664003990740e-01,3.845147719303e+00
5.598955895590e-01,1.473289270536e-01,5.664960755035e-01,3.845110982837e+00
5.599954995500e-01,1.473552170121e-01,5.665917566291e-01,3.845074291348e+00
5.600954095410e-01,1.473815069705e-01,5.666874424518e-01,3.845037644819e+00
5.601953195320e-01,1.474077969289e-01,5.667831329725e-01,3.845001043234e+00
5.602952295230e-01,1.474340868874e-01,5.668788281924e-01,3.844964486574e+00
5.603951395140e-01,1.474603768458e-01,5.669745281122e-01,3.844927974822e+00
5.604950495050e-01,1.474866668042e-01,5.670702327332e-01,3.844891507962e+00
5.605949594959e-01,1.475129567627e-01,5.671659420561e-01,3.844855085975e+00
5.606948694869e-01,1.475392467211e-01,5.672616560822e-01,3.844818708845e+00
5.607947794779e-01,1.475655366795e-01,5.673573748122e-01,3.844782376554e+00
5.608946894689e-01,1.475918266380e-01,5.674530982474e-01,3.844746089086e+00
5.609945994599e-01,1.476181165964e-01,5.675488263885e-01,3.844709846423e+00
5.610945094509e-01,1.476444065548e-01,5.676445592368e-01,3.844673648547e+00
5.611944194419e-01,1.476706965133e-01,5.677402967930e-01,3.844637495443e+00
5.612943294329e-01,1.476969864717e-01,5.678360390583e-01,3.844601387092e+00
5.613942394239e-01,1.477232764301e-01,5.679317860336e-01,3.844565323477e+00
5.614941494149e-01,1.477495663886e-01,5.680275377200e-01,3.844529304582e+00
5.615940594059e-01,1.477758563470e-01,5.681232941184e-01,3.844493330388e+00
5.616939693969e-01,1.478021463054e-01,5.682190552298e-01,3.844457400880e+00
5.617938793879e-01,1.478284362639e-01,5.683148210553e-01,3.844421516040e+00
5.618937893789e-01,1.478547262223e-01,5.684105915958e-01,3.844385675851e+00
5.619936993699e-01,1.478810161807e-01,5.685063668523e-01,3.844349880295e+00
5.620936093609e-01,1.479073061391e-01,5.686021468258e-01,3.844314129357e+00
5.621935193519e-01,1.479335960976e-01,5.686979315174e-01,3.844278423018e+00
5.622934293429e-01,1.479598860560e-01,5.687937209279e-01,3.844242761262e+00
5.623933393339e-01,1.479861760144e-01,5.688895150585e-01,3.844207144071e+00
5.624932493249e-01,1.480124659729e-01,5.689853139102e-01,3.844171571430e+00
5.625931593159e-01,1.480387559313e-01,5.690811174838e-01,3.844136043320e+00
5.626930693069e-01,1.480650458897e-01,5.691769257805e-01,3.844100559725e+00
5.627929792979e-01,1.480913358482e-01,5.692727388011e-01,3.844065120628e+00
5.628928892889e-01,1.481176258066e-01,5.693685565468e-01,3.844029726011e+00
5.629927992799e-01,1.481439157650e-01,5.694643790185e-01,3.843994375859e+00
5.630927092709e-01,1.481702057235e-01,5.695602062172e-01,3.843959070153e+00
5.631926192619e-01,1.481964956819e-01,5.696560381440e-01,3.843923808878e+00
5.632925292529e-01,1.482227856403e-01,5.697518747997e-01,3.843888592016e+00
5.633924392439e-01,1.482490755988e-01,5.698477161855e-01,3.843853419550e+00
5.634923492349e-01,1.482753655572e-01,5.699435623022e-01,3.843818291464e+00
5.635922592259e-01,1.483016555156e-01,5.700394131510e-01,3.843783207740e+00
5.636921692169e-01,1.483279454741e-01,5.701352687328e-01,3.843748168362e+00
5.637920792079e-01,1.483542354325e-01,5.702311290486e-01,3.843713173313e+00
5.638919891989e-01,1.483805253909e-01,5.703269940994e-01,3.843678222576e+00
5.639918991899e-01,1.484068153494e-01,5.704228638863e-01,3.843643316134e+00
5.640918091809e-01,1.484331053078e-01,5.705187384101e-01,3.843608453970e+00
5.641917191719e-01,1.484593952662e-01,5.706146176720e-01,3.843573636069e+00
5.642916291629e-01,1.484856852247e-01,5.707105016728e-01,3.843538862412e+00
5.643915391539e-01,1.485119751831e-01,5.708063904137e-01,3.843504132984e+00
5.644914491449e-01,1.485382651415e-01,5.709022838956e-01,3.843469447766e+00
5.645913591359e-01,1.485645551000e-01,5.709981821196e-01,3.843434806744e+00
5.646912691269e-01,1.485908450584e-01,5.710940850865e-01,3.843400209899e+00
5.647911791179e-01,1.486171350168e-01,5.711899927975e-01,3.843365657216e+00
5.648910891089e-01,1.486434249752e-01,5.712859052534e-01,3.843331148677e+00
5.649909990999e-01,1.486697149337e-01,5.713818224554e-01,3.843296684266e+00
5.650909090909e-01,1.486960048921e-01,5.714777444045e-01,3.843262263967e+00
5.651908190819e-01,1.487222948505e-01,5.715736711015e-01,3.843227887761e+00
5.652907290729e-01,1.487485848090e-01,5.716696025476e-01,3.843193555634e+00
5.653906390639e-01,1.487748747674e-01,5.717655387436e-01,3.843159267568e+00
5.654905490549e-01,1.488011647258e-01,5.718614796908e-01,3.843125023547e+00
5.655904590459e-01,1.488274546843e-01,5.719574253899e-01,3.843090823553e+00
5.656903690369e-01,1.488537446427e-01,5.720533758421e-01,3.843056667571e+00
5.657902790279e-01,1.488800346011e-01,5.721493310483e-01,3.843022555584e+00
5.658901890189e-01,1.489063245596e-01,5.722452910095e-01,3.842988487575e+00
5.659900990099e-01,1.489326145180e-01,5.723412557268e-01,3.842954463528e+00
5.660900090009e-01,1.489589044764e-01,5.724372252011e-01,3.842920483425e+00
5.661899189919e-01,1.489851944349e-01,5.725331994334e-01,3.842886547252e+00
5.662898289829e-01,1.490114843933e-01,5.726291784248e-01,3.842852654990e+00
5.663897389739e-01,1.490377743517e-01,5.727251621763e-01,3.842818806624e+00
5.664896489649e-01,1.490640643102e-01,5.728211506888e-01,3.842785002138e+00
5.665895589559e-01,1.490903542686e-01,5.729171439633e-01,3.842751241513e+00
5.666894689469e-01,1.491166442270e-01,5.730131420009e-01,3.842717524735e+00
5.667893789379e-01,1.491429341855e-01,5.731091448025e-01,3.842683851787e+00
5.668892889289e-01,1.491692241439e-01,5.732051523692e-01,3.842650222651e+00
5.669891989199e-01,1.491955141023e-01,5.733011647020e-01,3.842616637312e+00
5.670891089109e-01,1.492218040608e-01,5.733971818018e-01,3.842583095754e+00
5.671890189019e-01,1.492480940192e-01,5.734932036697e-01,3.842549597960e+00
5.672889288929e-01,1.492743839776e-01,5.735892303066e-01,3.842516143913e+00
5.673888388839e-01,1.493006739360e-01,5.736852617137e-01,3.842482733597e+00
5.674887488749e-01,1.493269638945e-01,5.737812978918e-01,3.842449366996e+00
5.675886588659e-01,1.493532538529e-01,5.738773388419e-01,3.842416044093e+00
5.676885688569e-01,1.493795438113e-01,5.739733845652e-01,3.842382764872e+00
5.677884788479e-01,1.494058337698e-01,5.740694350626e-01,3.842349529317e+00
5.678883888389e-01,1.494321237282e-01,5.741654903350e-01,3.842316337412e+00
5.679882988299e-01,1.494584136866e-01,5.742615503835e-01,3.842283189139e+00
5.680882088209e-01,1.494847036451e-01,5.743576152092e-01,3.842250084483e+00
5.681881188119e-01,1.495109936035e-01,5.744536848129e-01,3.842217023427e+00
5.682880288029e-01,1.495372835619e-01,5.745497591958e-01,3.842184005956e+00
5.683879387939e-01,1.495635735204e-01,5.746458383587e-01,3.842151032052e+00
5.684878487849e-01,1.495898634788e-01,5.747419223028e-01,3.842118101700e+00
5.685877587759e-01,1.496161534372e-01,5.748380110290e-01,3.842085214884e+00
5.686876687669e-01,1.496424433957e-01,5.749341045383e-01,3.842052371586e+00
5.687875787579e-01,1.496687333541e-01,5.750302028317e-01,3.842019571792e+00
5.688874887489e-01,1.496950233125e-01,5.751263059103e-01,3.841986815484e+00
5.689873987399e-01,1.497213132710e-01,5.752224137750e-01,3.841954102647e+00
5.690873087309e-01,1.497476032294e-01,5.753185264269e-01,3.841921433264e+00
5.691872187219e-01,1.497738931878e-01,5.754146438669e-01,3.841888807319e+00
5.692871287129e-01,1.498001831463e-01,5.755107660960e-01,3.841856224796e+00
5.693870387039e-01,1.498264731047e-01,5.756068931153e-01,3.841823685679e+00
5.694869486949e-01,1.498527630631e-01,5.757030249258e-01,3.841791189952e+00
5.695868586859e-01,1.498790530216e-01,5.757991615285e-01,3.841758737598e+00
5.696867686769e-01,1.499053429800e-01,5.758953029243e-01,3.841726328602e+00
5.697866786679e-01,1.499316329384e-01,5.759914491143e-01,3.841693962947e+00
5.698865886589e-01,1.499579228969e-01,5.760876000995e-01,3.841661640617e+00
5.699864986499e-01,1.499842128553e-01,5.761837558808e-01,3.841629361597e+00
5.700864086409e-01,1.500105028137e-01,5.762799164594e-01,3.841597125870e+00
5.701863186319e-01,1.500367927721e-01,5.763760818362e-01,3.841564933419e+00
5.702862286229e-01,1.500630827306e-01,5.764722520122e-01,3.841532784230e+00
5.703861386139e-01,1.500893726890e-01,5.765684269884e-01,3.841500678286e+00
5.704860486049e-01,1.501156626474e-01,5.766646067658e-01,3.841468615571e+00
5.705859585959e-01,1.501419526059e-01,5.767607913454e-01,3.841436596069e+00
5.706858685869e-01,1.501682425643e-01,5.768569807283e-01,3.841404619764e+00
5.707857785779e-01,1.501945325227e-01,5.769531749155e-01,3.841372686640e+00
5.708856885689e-01,1.502208224812e-01,5.770493739078e-01,3.841340796680e+00
5.709855985599e-01,1.502471124396e-01,5.771455777064e-01,3.841308949870e+00
5.710855085509e-01,1.502734023980e-01,5.772417863123e-01,3.841277146194e+00
5.711854185419e-01,1.502996923565e-01,5.773379997265e-01,3.841245385634e+00
5.712853285329e-01,1.503259823149e-01,5.774342179499e-01,3.841213668176e+00
5.713852385239e-01,1.503522722733e-01,5.775304409836e-01,3.841181993803e+00
5.714851485149e-01,1.503785622318e-01,5.776266688286e-01,3.841150362499e+00
5.715850585059e-01,1.504048521902e-01,5.777229014859e-01,3.841118774249e+00
5.716849684968e-01,1.504311421486e-01,5.778191389565e-01,3.841087229037e+00
5.717848784878e-01,1.504574321071e-01,5.779153812414e-01,3.841055726846e+00
5.718847884788e-01,1.504837220655e-01,5.780116283417e-01,3.841024267662e+00
5.719846984698e-01,1.505100120239e-01,5.781078802582e-01,3.840992851468e+00
5.720846084608e-01,1.505363019824e-01,5.782041369921e-01,3.840961478248e+00
5.721845184518e-01,1.505625919408e-01,5.783003985444e-01,3.840930147987e+00
5.722844284428e-01,1.505888818992e-01,5.783966649160e-01,3.840898860668e+00
5.723843384338e-01,1.506151718577e-01,5.784929361079e-01,3.840867616276e+00
5.724842484248e-01,1.506414618161e-01,5.785892121212e-01,3.840836414795e+00
5.725841584158e-01,1.506677517745e-01,5.786854929569e-01,3.840805256210e+00
5.726840684068e-01,1.506940417330e-01,5.787817786160e-01,3.840774140504e+00
5.727839783978e-01,1.507203316914e-01,5.788780690995e-01,3.840743067663e+00
5.728838883888e-01,1.507466216498e-01,5.789743644084e-01,3.840712037669e+00
5.729837983798e-01,1.507729116082e-01,5.790706645437e-01,3.840681050508e+00
5.730837083708e-01,1.507992015667e-01,5.791669695064e-01,3.840650106163e+00
5.731836183618e-01,1.508254915251e-01,5.792632792975e-01,3.840619204619e+00
5.732835283528e-01,1.508517814835e-01,5.793595939181e-01,3.840588345861e+00
5.733834383438e-01,1.508780714420e-01,5.794559133691e-01,3.840557529872e+00
5.734833483348e-01,1.509043614004e-01,5.795522376516e-01,3.840526756638e+00
5.735832583258e-01,1.509306513588e-01,5.796485667665e-01,3.840496026141e+00
5.736831683168e-01,1.509569413173e-01,5.797449007149e-01,3.840465338367e+00
5.737830783078e-01,1.509832312757e-01,5.798412394979e-01,3.840434693301e+00
5.738829882988e-01,1.510095212341e-01,5.799375831163e-01,3.840404090925e+00
5.739828982898e-01,1.510358111926e-01,5.800339315712e-01,3.840373531226e+00
5.740828082808e-01,1.510621011510e-01,5.801302848636e-01,3.840343014186e+00
5.741827182718e-01,1.510883911094e-01,5.802266429945e-01,3.840312539792e+00
5.742826282628e-01,1.511146810679e-01,5.803230059650e-01,3.840282108026e+00
5.743825382538e-01,1.511409710263e-01,5.804193737760e-01,3.840251718874e+00
5.744824482448e-01,1.511672609847e-01,5.805157464286e-01,3.840221372320e+00
5.745823582358e-01,1.511935509432e-01,5.806121239238e-01,3.840191068348e+00
5.746822682268e-01,1.512198409016e-01,5.807085062625e-01,3.840160806943e+00
5.747821782178e-01,1.512461308600e-01,5.808048934458e-01,3.840130588090e+00
5.748820882088e-01,1.512724208185e-01,5.809012854747e-01,3.840100411772e+00
5.749819981998e-01,1.512987107769e-01,5.809976823503e-01,3.840070277975e+00
5.750819081908e-01,1.513250007353e-01,5.810940840734e-01,3.840040186683e+00
5.751818181818e-01,1.513512906938e-01,5.811904906452e-01,3.840010137880e+00
5.752817281728e-01,1.513775806522e-01,5.812869020666e-01,3.839980131551e+00
5.753816381638e-01,1.514038706106e-01,5.813833183387e-01,3.839950167680e+00
5.754815481548e-01,1.514301605691e-01,5.814797394624e-01,3.839920246253e+00
5.755814581458e-01,1.514564505275e-01,5.815761654388e-01,3.839890367253e+00
5.756813681368e-01,1.514827404859e-01,5.816725962690e-01,3.839860530666e+00
5.757812781278e-01,1.515090304443e-01,5.817690319538e-01,3.839830736475e+00
5.758811881188e-01,1.515353204028e-01,5.818654724943e-01,3.839800984666e+00
5.759810981098e-01,1.515616103612e-01,5.819619178915e-01,3.839771275223e+00
5.760810081008e-01,1.515879003196e-01,5.820583681465e-01,3.839741608131e+00
5.761809180918e-01,1.516141902781e-01,5.821548232603e-01,3.839711983374e+00
5.762808280828e-01,1.516404802365e-01,5.822512832338e-01,3.839682400937e+00
5.763807380738e-01,1.516667701949e-01,5.823477480680e-01,3.839652860805e+00
5.764806480648e-01,1.516930601534e-01,5.824442177641e-01,3.839623362962e+00
5.765805580558e-01,1.517193501118e-01,5.825406923230e-01,3.839593907393e+00
5.766804680468e-01,1.517456400702e-01,5.826371717456e-01,3.839564494083e+00
5.767803780378e-01,1.517719300287e-01,5.827336560331e-01,3.839535123017e+00
5.768802880288e-01,1.517982199871e-01,5.828301451865e-01,3.839505794179e+00
5.769801980198e-01,1.518245099455e-01,5.829266392067e-01,3.839476507553e+00
5.770801080108e-01,1.518507999040e-01,5.830231380947e-01,3.839447263126e+00
5.771800180018e-01,1.518770898624e-01,5.831196418517e-01,3.839418060881e+00
